Row_ID,Order_Date,Category,City,Country,Customer_ID,Customer_Name,Order_ID,Period,Postal_Code,Product_ID,Product Name,Region,Segment,Selection,Ship_Date,Ship_Mode,State,Sub_Category,Costs,Discount,Profit,Profitable?,Quantity,SCP,Sales
8473,2023-10-03,Office Supplies,Clarksville,United States,PN-18775,Parhena Norris,US-2017-132031,0,37042,OFF-LA-10000081,Avery 496,South,Home Office,SOUTH,2020-12-08,Standard Class,Tennessee,Labels,1.95,0.2,1.05,Yes,1,3.0,3.0
6886,2023-03-11,Technology,Springfield,United States,HA-14905,Helen Abelman,CA-2017-123036,0,45503,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,East,Consumer,EAST,2021-10-10,Standard Class,Ohio,Accessories,28.255,0.2,8.801,Yes,4,37.056,37.056
774,2020-08-13,Office Supplies,Des Moines,United States,BV-11245,Benjamin Venier,CA-2017-104220,0,50315,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Central,Corporate,CENTRAL,2023-12-06,Standard Class,Iowa,Binders,4.24,0.0,3.47,Yes,1,7.71,7.71
9795,2024-01-06,Office Supplies,Houston,United States,KH-16360,Katherine Hughes,CA-2014-127166,0,77070,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Central,Consumer,CENTRAL,2020-04-12,Second Class,Texas,Binders,49.248,0.8,-31.008,No,3,18.24,18.24
9839,2024-01-10,Office Supplies,Long Beach,United States,DL-12865,Dan Lawera,US-2016-125402,0,90805,OFF-LA-10001771,Avery 513,West,Consumer,WEST,2020-03-30,Standard Class,California,Labels,2.689,0.0,2.291,Yes,1,4.98,4.98
997,2020-09-29,Office Supplies,Henderson,United States,RD-19585,Rob Dowd,CA-2015-162537,0,42420,OFF-EN-10003862,Laser & Ink Jet Business Envelopes,South,Consumer,SOUTH,2023-11-19,Standard Class,Kentucky,Envelopes,5.762,0.0,4.908,Yes,1,10.67,66.805
6612,2023-01-16,Furniture,Louisville,United States,JK-16090,Juliana Krohn,CA-2015-107678,1,40214,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,South,Consumer,SOUTH,2021-11-14,Standard Class,Kentucky,Chairs,140.131,0.0,51.829,Yes,2,191.96,191.96
7776,2023-07-12,Office Supplies,Moreno Valley,United States,CD-12790,Cynthia Delaney,CA-2014-166961,0,92553,OFF-AP-10001366,Staple holder,West,Home Office,WEST,2021-04-17,Standard Class,California,Appliances,8.015,0.0,2.965,Yes,1,10.98,10.98
3285,2021-10-20,Office Supplies,Fairfield,United States,AF-10885,Art Foster,CA-2014-103702,0,45014,OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",East,Consumer,EAST,2023-02-05,Standard Class,Ohio,Binders,110.802,0.7,-46.878,No,7,63.924,63.924
7066,2023-04-10,Office Supplies,Los Angeles,United States,RS-19765,Roland Schwarz,CA-2014-106726,0,90008,OFF-ST-10001496,Standard Rollaway File with Lock,West,Corporate,WEST,2021-09-14,First Class,California,Storage,933.384,0.0,327.946,Yes,7,1261.33,1261.33
9374,2023-12-12,Technology,Pasadena,United States,CS-11950,Carlos Soltero,CA-2017-102820,0,91104,TEC-PH-10003437,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,West,Consumer,WEST,2020-07-16,Standard Class,California,Phones,367.451,0.2,52.493,Yes,7,419.944,419.944
5493,2022-09-28,Office Supplies,San Francisco,United States,DH-13675,Duane Huffman,CA-2014-105249,1,94122,OFF-SU-10001225,Staple remover,West,Home Office,WEST,2022-05-09,Same Day,California,Supplies,7.213,0.0,0.147,Yes,2,7.36,7.36
3954,2022-01-06,Office Supplies,Quincy,United States,SC-20095,Sanjit Chand,CA-2017-152961,1,2169,OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",East,Consumer,EAST,2022-12-03,Standard Class,Massachusetts,Paper,6.858,0.0,5.842,Yes,2,12.7,54.835
6734,2023-02-06,Office Supplies,Aurora,United States,KE-16420,Katrina Edelman,CA-2014-120096,0,80013,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,West,Corporate,WEST,2021-10-22,First Class,Colorado,Appliances,29.189,0.2,3.243,Yes,2,32.432,32.432
3890,2022-01-01,Office Supplies,Roswell,United States,SV-20785,Stewart Visinsky,CA-2014-100895,1,30076,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",South,Consumer,SOUTH,2022-12-09,Standard Class,Georgia,Storage,249.858,0.0,107.082,Yes,2,356.94,356.94
3908,2022-01-02,Technology,Philadelphia,United States,VT-21700,Valerie Takahito,CA-2015-167010,1,19143,TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,East,Home Office,EAST,2022-12-07,Standard Class,Pennsylvania,Phones,18.068,0.4,-3.218,No,5,14.85,14.85
1756,2020-12-27,Office Supplies,Fort Worth,United States,TT-21460,Tonja Turnell,CA-2015-135622,0,76106,OFF-PA-10000100,Xerox 1945,Central,Home Office,CENTRAL,2023-09-17,Second Class,Texas,Paper,229.954,0.2,130.758,Yes,11,360.712,54.835
5014,2022-07-21,Office Supplies,Cleveland,United States,SW-20350,Sean Wendt,US-2017-160465,1,44105,OFF-ST-10000136,Letter Size File,East,Home Office,EAST,2022-07-19,Standard Class,Ohio,Storage,197.309,0.2,25.011,Yes,7,222.32,261.421
5204,2022-08-17,Office Supplies,Oakland,United States,RE-19450,Richard Eichhorn,CA-2015-142454,1,94601,OFF-ST-10003638,Mobile Personal File Cube,West,Consumer,WEST,2022-06-26,Standard Class,California,Storage,51.29,0.0,18.97,Yes,3,70.26,70.26
22,2020-02-05,Office Supplies,Fremont,United States,KB-16585,Ken Black,CA-2016-137330,0,68025,OFF-AR-10000246,Newell 318,Central,Corporate,CENTRAL,2024-01-25,Standard Class,Nebraska,Art,14.4,0.0,5.06,Yes,7,19.46,19.46
2809,2021-08-15,Furniture,Seattle,United States,MH-18025,Michelle Huthwaite,CA-2015-148635,0,98115,FUR-BO-10002213,"Sauder Forest Hills Library, Woodland Oak Finish",West,Consumer,WEST,2023-04-27,Second Class,Washington,Bookcases,648.508,0.0,56.392,Yes,5,704.9,704.9
5622,2022-10-10,Furniture,La Crosse,United States,SC-20695,Steve Chapman,US-2016-124163,1,54601,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",Central,Corporate,CENTRAL,2022-04-11,Standard Class,Wisconsin,Chairs,151.47,0.0,50.49,Yes,2,201.96,543.726
2417,2021-05-23,Technology,Albuquerque,United States,ML-18040,Michelle Lonsdale,CA-2017-168655,0,87105,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,West,Corporate,WEST,2023-06-19,Standard Class,New Mexico,Accessories,499.8,0.0,95.2,Yes,5,595.0,214.322
299,2020-04-26,Office Supplies,Belleville,United States,JD-15895,Jonathan Doherty,CA-2016-142545,0,7109,OFF-PA-10002105,Xerox 223,East,Corporate,EAST,2024-01-04,Standard Class,New Jersey,Paper,16.848,0.0,15.552,Yes,5,32.4,32.4
486,2020-06-11,Furniture,Los Angeles,United States,MT-18070,Michelle Tran,CA-2017-140963,0,90045,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,West,Home Office,WEST,2023-12-25,First Class,California,Bookcases,544.41,0.15,-30.245,No,5,514.165,512.819
463,2020-06-02,Furniture,Phoenix,United States,TN-21040,Tanja Norvell,CA-2016-109869,0,85023,FUR-FU-10000023,Eldon Wave Desk Accessories,West,Home Office,WEST,2023-12-26,Standard Class,Arizona,Furnishings,16.492,0.2,7.068,Yes,5,23.56,23.56
9738,2024-01-02,Office Supplies,Los Angeles,United States,KD-16615,Ken Dana,CA-2017-129294,0,90032,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",West,Corporate,WEST,2020-04-22,Standard Class,California,Storage,229.489,0.0,80.631,Yes,2,310.12,261.421
9530,2023-12-23,Office Supplies,Beaumont,United States,AC-10615,Ann Chong,CA-2017-101637,0,77705,OFF-ST-10002352,Iris Project Case,Central,Corporate,CENTRAL,2020-06-07,Same Day,Texas,Storage,11.81,0.2,0.958,Yes,2,12.768,12.768
9371,2023-12-12,Furniture,Columbus,United States,VP-21760,Victoria Pisteka,CA-2015-111339,0,43229,FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",East,Corporate,EAST,2020-07-16,First Class,Ohio,Furnishings,45.725,0.2,-4.157,No,4,41.568,41.568
1683,2020-12-18,Office Supplies,Los Angeles,United States,PS-18760,Pamela Stobb,US-2016-101497,0,90008,OFF-PA-10000176,Xerox 1887,West,Consumer,WEST,2023-09-27,Second Class,California,Paper,9.864,0.0,9.106,Yes,1,18.97,18.97
7193,2023-04-24,Office Supplies,Hialeah,United States,JK-15205,Jamie Kunitz,CA-2016-116918,0,33012,OFF-AR-10003631,Staples in misc. colors,South,Consumer,SOUTH,2021-08-17,Second Class,Florida,Art,25.942,0.2,5.034,Yes,8,30.976,30.976
5610,2022-10-08,Technology,Monroe,United States,BG-11035,Barry Gonzalez,CA-2017-117198,1,71203,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,South,Consumer,SOUTH,2022-04-14,Standard Class,Louisiana,Accessories,442.133,0.0,217.767,Yes,2,659.9,659.9
6718,2023-02-05,Office Supplies,Hot Springs,United States,CK-12325,Christine Kargatis,CA-2016-134789,0,71901,OFF-PA-10001934,Xerox 1993,South,Home Office,SOUTH,2021-10-24,Standard Class,Arkansas,Paper,13.219,0.0,12.701,Yes,4,25.92,25.92
9444,2023-12-17,Technology,Jacksonville,United States,HR-14770,Hallie Redmond,CA-2017-165904,0,32216,TEC-PH-10000576,AT&T 1080 Corded phone,South,Home Office,SOUTH,2020-06-28,Standard Class,Florida,Phones,200.005,0.2,19.179,Yes,2,219.184,219.184
9063,2023-11-22,Office Supplies,New York City,United States,RR-19525,Rick Reed,CA-2016-101623,0,10035,OFF-FA-10003495,Staples,East,Corporate,EAST,2020-09-18,Standard Class,New York,Fasteners,18.24,0.0,18.24,Yes,6,36.48,14.089
9857,2024-01-12,Office Supplies,Columbus,United States,GA-14515,George Ashbrook,CA-2014-120950,0,31907,OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",South,Consumer,SOUTH,2020-03-29,Standard Class,Georgia,Paper,22.714,0.0,20.966,Yes,6,43.68,43.68
8384,2023-09-27,Technology,Shelton,United States,CD-12790,Cynthia Delaney,CA-2016-145135,0,6484,TEC-AC-10003447,Micropad Numeric Keypads,East,Home Office,EAST,2020-12-17,First Class,Connecticut,Accessories,44.978,0.0,14.992,Yes,3,59.97,214.322
2414,2021-05-23,Furniture,Los Angeles,United States,JA-15970,Joseph Airdo,CA-2014-151295,0,90045,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,West,Consumer,WEST,2023-06-21,Standard Class,California,Tables,597.611,0.2,31.453,Yes,3,629.064,629.064
559,2020-06-25,Office Supplies,Los Angeles,United States,OT-18730,Olvera Toch,CA-2016-113243,0,90045,OFF-PA-10003441,Xerox 226,West,Consumer,WEST,2023-12-20,Standard Class,California,Paper,16.848,0.0,15.552,Yes,5,32.4,54.835
6919,2023-03-15,Office Supplies,Seattle,United States,BM-11785,Bryan Mills,CA-2016-105473,0,98115,OFF-SU-10003567,Stiletto Hand Letter Openers,West,Consumer,WEST,2021-10-07,Second Class,Washington,Supplies,27.936,0.0,0.864,Yes,3,28.8,28.8
4208,2022-02-27,Furniture,Cranston,United States,AM-10705,Anne McFarland,CA-2014-145387,1,2920,FUR-FU-10000023,Eldon Wave Desk Accessories,East,Consumer,EAST,2022-10-31,Second Class,Rhode Island,Furnishings,9.895,0.0,7.775,Yes,3,17.67,17.67
3523,2021-11-30,Technology,Des Moines,United States,DM-13345,Denise Monton,CA-2016-114482,1,50315,TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,Central,Corporate,CENTRAL,2023-01-05,Second Class,Iowa,Phones,295.606,0.0,109.334,Yes,3,404.94,404.94
8454,2023-10-02,Office Supplies,Houston,United States,TH-21115,Thea Hudgings,CA-2016-125087,0,77070,OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,Central,Corporate,CENTRAL,2020-12-10,Standard Class,Texas,Storage,1477.189,0.2,77.747,Yes,3,1554.936,261.421
4712,2022-06-10,Office Supplies,Philadelphia,United States,JO-15280,Jas O'Carroll,CA-2014-112403,1,19120,OFF-BI-10003529,Avery Round Ring Poly Binders,East,Consumer,EAST,2022-09-10,Same Day,Pennsylvania,Binders,1.448,0.7,-0.596,No,1,0.852,133.589
1933,2021-01-18,Furniture,Lafayette,United States,SV-20365,Seth Vernon,CA-2017-161200,0,70506,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,South,Consumer,SOUTH,2023-08-23,Second Class,Louisiana,Bookcases,122.422,0.0,23.318,Yes,3,145.74,145.74
5088,2022-08-06,Technology,Philadelphia,United States,KN-16390,Katherine Nockton,CA-2015-109001,1,19120,TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,East,Corporate,EAST,2022-07-09,Standard Class,Pennsylvania,Accessories,11.601,0.2,-1.289,No,1,10.312,10.312
4926,2022-07-09,Office Supplies,Lawrence,United States,AR-10345,Alex Russell,CA-2017-126438,1,1841,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",East,Corporate,EAST,2022-08-05,First Class,Massachusetts,Art,11.16,0.0,3.72,Yes,2,14.88,14.88
1462,2020-11-27,Furniture,Vineland,United States,MB-18085,Mick Brown,US-2016-128902,0,8360,FUR-TA-10001095,Chromcraft Round Conference Tables,East,Consumer,EAST,2023-10-10,Standard Class,New Jersey,Tables,275.378,0.3,-31.372,No,2,244.006,244.006
8753,2023-10-22,Technology,Tallahassee,United States,RB-19465,Rick Bensley,CA-2016-105662,0,32303,TEC-PH-10001198,Avaya 4621SW VoIP phone,South,Home Office,SOUTH,2020-10-27,Standard Class,Florida,Phones,157.514,0.2,19.966,Yes,3,177.48,177.48
8110,2023-08-26,Office Supplies,Chicago,United States,RD-19930,Russell D'Ascenzo,CA-2017-160122,0,60623,OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",Central,Consumer,CENTRAL,2021-01-17,Standard Class,Illinois,Envelopes,34.74,0.2,20.844,Yes,6,55.584,55.584
9550,2023-12-24,Office Supplies,Philadelphia,United States,SC-20770,Stewart Carmichael,CA-2016-131744,0,19134,OFF-AP-10001394,Harmony Air Purifier,East,Corporate,EAST,2020-06-03,Second Class,Pennsylvania,Appliances,362.88,0.2,90.72,Yes,3,453.6,453.6
8541,2023-10-08,Office Supplies,Los Angeles,United States,KB-16315,Karl Braun,CA-2017-147354,0,90008,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,West,Consumer,WEST,2020-12-01,Standard Class,California,Binders,21.202,0.2,9.638,Yes,5,30.84,30.84
7126,2023-04-17,Office Supplies,Atlanta,United States,JG-15160,James Galang,CA-2016-123176,0,30318,OFF-PA-10003971,Xerox 1965,South,Consumer,SOUTH,2021-09-03,Second Class,Georgia,Paper,9.149,0.0,8.791,Yes,3,17.94,54.835
8247,2023-09-13,Office Supplies,Aurora,United States,DP-13390,Dennis Pardue,CA-2015-129217,0,60505,OFF-AP-10002439,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Central,Home Office,CENTRAL,2020-12-31,Same Day,Illinois,Appliances,262.589,0.8,-191.619,No,5,70.97,70.97
969,2020-09-21,Office Supplies,New York City,United States,BS-11800,Bryan Spruell,CA-2017-135279,0,10011,OFF-LA-10001613,Avery File Folder Labels,East,Home Office,EAST,2023-11-22,First Class,New York,Labels,4.406,0.0,4.234,Yes,3,8.64,8.64
3673,2021-12-13,Office Supplies,Troy,United States,EH-14125,Eugene Hildebrand,CA-2016-104969,1,45373,OFF-EN-10002312,#10 Self-Seal White Envelopes,East,Home Office,EAST,2022-12-25,Standard Class,Ohio,Envelopes,5.656,0.2,3.216,Yes,1,8.872,8.872
2803,2021-08-11,Furniture,Las Cruces,United States,DL-13330,Denise Leinenbach,CA-2017-143329,0,88001,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,West,Consumer,WEST,2023-04-28,Standard Class,New Mexico,Furnishings,23.995,0.0,17.375,Yes,3,41.37,41.37
5952,2022-11-22,Office Supplies,Southaven,United States,CB-12535,Claudia Bergmann,CA-2017-161046,1,38671,OFF-BI-10002026,Ibico Recycled Linen-Style Covers,South,Corporate,SOUTH,2022-01-21,Same Day,Mississippi,Binders,121.867,0.0,112.493,Yes,6,234.36,234.36
6874,2023-03-06,Office Supplies,Beaumont,United States,TB-21520,Tracy Blumstein,CA-2014-124394,0,77705,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Central,Consumer,CENTRAL,2021-10-11,Second Class,Texas,Binders,28.028,0.8,-17.248,No,5,10.78,10.78
355,2020-05-04,Furniture,New York City,United States,JL-15505,Jeremy Lonsdale,CA-2016-138520,0,10035,FUR-BO-10002268,Sauder Barrister Bookcases,East,Consumer,EAST,2024-01-01,Standard Class,New York,Bookcases,393.563,0.2,-4.859,No,6,388.704,388.704
5649,2022-10-12,Office Supplies,Apple Valley,United States,AJ-10795,Anthony Johnson,CA-2017-142342,1,92307,OFF-PA-10004609,Xerox 221,West,Corporate,WEST,2022-04-07,Second Class,California,Paper,16.848,0.0,15.552,Yes,5,32.4,32.4
8897,2023-11-04,Technology,Los Angeles,United States,BD-11320,Bill Donatelli,CA-2016-167241,0,90004,TEC-PH-10004614,AT&T 841000 Phone,West,Consumer,WEST,2020-10-11,Standard Class,California,Phones,155.25,0.2,10.35,Yes,3,165.6,165.6
3117,2021-10-07,Office Supplies,Seattle,United States,MS-17770,Maxwell Schwartz,CA-2016-150350,0,98105,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",West,Consumer,WEST,2023-03-12,Standard Class,Washington,Appliances,31.894,0.0,11.206,Yes,5,43.1,43.1
6233,2022-12-15,Office Supplies,Seattle,United States,JF-15415,Jennifer Ferguson,US-2017-142188,1,98105,OFF-PA-10002005,Xerox 225,West,Consumer,WEST,2021-12-25,Same Day,Washington,Paper,10.109,0.0,9.331,Yes,3,19.44,19.44
8555,2023-10-08,Furniture,Springfield,United States,PM-18940,Paul MacIntyre,CA-2016-102092,0,22153,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",South,Consumer,SOUTH,2020-11-30,First Class,Virginia,Tables,898.331,0.0,158.529,Yes,7,1056.86,1056.86
8596,2023-10-11,Office Supplies,Arlington,United States,GD-14590,Giulietta Dortch,CA-2014-111934,0,22204,OFF-BI-10004364,Storex Dura Pro Binders,South,Corporate,SOUTH,2020-11-26,First Class,Virginia,Binders,6.534,0.0,5.346,Yes,2,11.88,11.88
8234,2023-09-13,Office Supplies,San Jose,United States,SE-20110,Sanjit Engle,CA-2014-158225,0,95123,OFF-ST-10002301,Tennsco Commercial Shelving,West,Consumer,WEST,2021-01-01,Standard Class,California,Storage,40.273,0.0,0.407,Yes,2,40.68,40.68
9559,2023-12-24,Technology,Newark,United States,SM-20905,Susan MacKendrick,CA-2016-129280,0,43055,TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,East,Consumer,EAST,2020-05-31,First Class,Ohio,Accessories,97.734,0.2,34.786,Yes,5,132.52,132.52
7083,2023-04-11,Office Supplies,Charlotte,United States,JE-15715,Joe Elijah,CA-2016-106950,0,28205,OFF-BI-10003166,GBC Plasticlear Binding Covers,South,Consumer,SOUTH,2021-09-11,Standard Class,North Carolina,Binders,29.848,0.7,-12.628,No,5,17.22,17.22
6385,2022-12-26,Technology,Austin,United States,TB-21250,Tim Brockman,US-2017-104661,1,78745,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Central,Consumer,CENTRAL,2021-12-11,First Class,Texas,Accessories,33.589,0.2,14.395,Yes,2,47.984,47.984
2352,2021-05-10,Office Supplies,Los Angeles,United States,AM-10360,Alice McCarthy,CA-2017-109701,0,90032,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,West,Corporate,WEST,2023-06-29,Same Day,California,Appliances,57.218,0.0,22.252,Yes,3,79.47,79.47
9735,2024-01-02,Office Supplies,Hampton,United States,NC-18535,Nick Crebassa,CA-2014-114321,0,23666,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,South,Corporate,SOUTH,2020-04-22,Standard Class,Virginia,Binders,475.405,0.0,421.585,Yes,1,896.99,896.99
4061,2022-01-18,Technology,Chicago,United States,XP-21865,Xylona Preis,CA-2016-129196,1,60610,TEC-AC-10002473,Maxell 4.7GB DVD-R,Central,Consumer,CENTRAL,2022-11-24,Standard Class,Illinois,Accessories,50.233,0.2,17.879,Yes,3,68.112,68.112
5941,2022-11-20,Technology,Los Angeles,United States,RW-19690,Robert Waldorf,CA-2017-112431,1,90049,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,West,Consumer,WEST,2022-01-22,Second Class,California,Accessories,305.088,0.0,130.752,Yes,12,435.84,435.84
4055,2022-01-18,Office Supplies,Philadelphia,United States,SM-20950,Suzanne McNair,CA-2014-122931,1,19134,OFF-PA-10000533,Southworth Parchment Paper & Envelopes,East,Corporate,EAST,2022-11-25,Standard Class,Pennsylvania,Paper,14.126,0.2,6.802,Yes,4,20.928,20.928
5884,2022-11-13,Furniture,San Francisco,United States,EH-13765,Edward Hooks,CA-2016-136301,1,94109,FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",West,Corporate,WEST,2022-02-02,Second Class,California,Furnishings,20.927,0.0,7.353,Yes,2,28.28,91.716
6623,2023-01-17,Furniture,San Francisco,United States,VP-21760,Victoria Pisteka,CA-2014-130449,1,94109,FUR-FU-10001487,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",West,Corporate,WEST,2021-11-11,First Class,California,Furnishings,29.735,0.0,12.145,Yes,6,41.88,41.88
1461,2020-11-27,Office Supplies,Seattle,United States,LC-17140,Logan Currie,CA-2015-119907,0,98103,OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,West,Consumer,WEST,2023-10-10,Standard Class,Washington,Binders,36.026,0.2,19.398,Yes,2,55.424,55.424
2106,2021-03-17,Office Supplies,Boynton Beach,United States,BW-11200,Ben Wallace,US-2014-167633,0,33437,OFF-PA-10004888,Xerox 217,South,Consumer,SOUTH,2023-07-30,Standard Class,Florida,Paper,10.109,0.2,5.443,Yes,3,15.552,15.552
1242,2020-10-24,Technology,New York City,United States,MO-17800,Meg O'Connel,CA-2016-128727,0,10024,TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,East,Home Office,EAST,2023-10-25,Standard Class,New York,Phones,16.5,0.0,5.5,Yes,4,22.0,22.0
2863,2021-08-29,Office Supplies,Orlando,United States,RH-19495,Rick Hansen,CA-2017-106537,0,32839,OFF-PA-10000223,Xerox 2000,South,Consumer,SOUTH,2023-04-21,Standard Class,Florida,Paper,13.478,0.2,7.258,Yes,4,20.736,20.736
2138,2021-03-27,Office Supplies,Grand Prairie,United States,TB-21625,Trudy Brown,CA-2015-156377,0,75051,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Central,Consumer,CENTRAL,2023-07-26,Standard Class,Texas,Binders,9.506,0.8,-5.85,No,4,3.656,3.656
1126,2020-10-11,Office Supplies,Jonesboro,United States,HL-15040,Hunter Lopez,US-2014-147627,0,72401,OFF-EN-10001539,Staple envelope,South,Consumer,SOUTH,2023-11-05,Standard Class,Arkansas,Envelopes,12.37,0.0,10.97,Yes,3,23.34,23.34
9389,2023-12-13,Office Supplies,Burlington,United States,RM-19375,Raymond Messe,US-2017-127292,0,5408,OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,East,Consumer,EAST,2020-07-13,Standard Class,Vermont,Appliances,390.917,0.0,152.023,Yes,3,542.94,542.94
5817,2022-11-02,Office Supplies,Utica,United States,LS-17245,Lynn Smith,CA-2014-124730,1,13501,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",East,Consumer,EAST,2022-02-25,Same Day,New York,Binders,8.231,0.2,4.681,Yes,3,12.912,12.912
1091,2020-10-06,Technology,Monroe,United States,LW-16990,Lindsay Williams,CA-2017-158407,0,28110,TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,South,Corporate,SOUTH,2023-11-09,Standard Class,North Carolina,Phones,46.79,0.2,25.194,Yes,2,71.984,71.984
4756,2022-06-18,Office Supplies,Pembroke Pines,United States,SC-20380,Shahid Collister,CA-2017-126354,1,33024,OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,South,Consumer,SOUTH,2022-08-30,Standard Class,Florida,Paper,74.942,0.2,40.354,Yes,3,115.296,115.296
6426,2022-12-29,Technology,Philadelphia,United States,CC-12370,Christopher Conant,CA-2016-143714,1,19120,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,East,Consumer,EAST,2021-12-09,Standard Class,Pennsylvania,Copiers,7279.979,0.4,1119.997,Yes,4,8399.976,8399.976
6928,2023-03-19,Office Supplies,San Francisco,United States,RD-19900,Ruben Dartt,CA-2016-140382,0,94109,OFF-ST-10003638,Mobile Personal File Cube,West,Consumer,WEST,2021-10-06,Second Class,California,Storage,68.386,0.0,25.294,Yes,4,93.68,261.421
4649,2022-05-30,Office Supplies,Seattle,United States,KB-16585,Ken Black,CA-2017-129357,1,98103,OFF-PA-10003228,Xerox 1917,West,Corporate,WEST,2022-09-21,Standard Class,Washington,Paper,233.301,0.0,206.889,Yes,9,440.19,440.19
6286,2022-12-19,Furniture,Lakewood,United States,VW-21775,Victoria Wilson,CA-2016-125080,1,44107,FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",East,Corporate,EAST,2021-12-20,Standard Class,Ohio,Tables,892.588,0.4,-231.412,No,2,661.176,619.868
4630,2022-05-28,Office Supplies,New York City,United States,CK-12760,Cyma Kinney,CA-2016-101336,1,10011,OFF-ST-10004258,Portable Personal File Box,East,Corporate,EAST,2022-09-24,Standard Class,New York,Storage,26.74,0.0,9.89,Yes,3,36.63,36.63
4992,2022-07-18,Office Supplies,Chicago,United States,HG-14965,Henry Goldwyn,US-2017-122714,1,60653,OFF-BI-10001120,Ibico EPK-21 Electric Binding System,Central,Corporate,CENTRAL,2022-07-23,Standard Class,Illinois,Binders,4819.474,0.8,-2929.484,No,5,1889.99,1889.99
8859,2023-10-30,Office Supplies,Sacramento,United States,JW-15220,Jane Waco,CA-2017-135909,0,95823,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,West,Corporate,WEST,2020-10-15,Standard Class,California,Binders,3177.475,0.2,1906.485,Yes,5,5083.96,5083.96
3305,2021-10-24,Office Supplies,Laredo,United States,SP-20620,Stefania Perrino,CA-2014-104738,0,78041,OFF-EN-10004955,Fashion Color Clasp Envelopes,Central,Corporate,CENTRAL,2023-01-28,Second Class,Texas,Envelopes,8.277,0.2,4.707,Yes,3,12.984,12.984
8728,2023-10-18,Furniture,Murfreesboro,United States,SP-20860,Sung Pak,CA-2015-103870,0,37130,FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",South,Corporate,SOUTH,2020-10-31,Standard Class,Tennessee,Furnishings,37.346,0.2,16.006,Yes,3,53.352,53.352
